"","Abd-S102","Abd-S103","Abd-S120","Abd-S123","Abd-S156","Abd-S39","Abd-S42","Abd-S47","Abd-S51","Abd-S54","Abd-S57","Abd-S66","Abd-S79","Abd-S8","Abd-S83","Abd-S98","Res-S10","Res-S125","Res-S127","Res-S136","Res-S139","Res-S146","Res-S149","Res-S150","Res-S164","Res-S166","Res-S174","Res-S177","Res-S184","Res-S19","Res-S26","Res-S40","Res-S77","Res-S87","Skin-S140","Skin-S142","Skin-S152","Skin-S38","Skin-S43","Skin-S46","Skin-S52","Skin-S74","Uri-S112","Uri-S134","Uri-S147","Uri-S157","Uri-S20","Uri-S93"
"RNU6-196P",-3.15183174196591,-2.65304597004567,-2.17878011522116,-3.15183174196591,-1.86627329423382,-0.991497554745081,-2.58944547393083,-2.03051499772599,-1.39172823497007,-2.58842859499388,-2.61790807683962,-1.97574456541196,-1.18445744203821,-2.46016146467474,-0.385026929782733,-2.0248451979517,-1.72048666033572,-3.15183174196591,-1.70472483420084,-2.02687932665595,-1.27448421916106,-1.68155205991428,-0.996134831632272,-2.41601096125325,-2.14773372121209,-0.985534159869474,-2.25118659460436,-2.60207976831014,-2.08567763419654,-1.53723220815195,-1.69113629797741,-2.18680623008104,-0.701675300942172,-2.08347916942782,-2.57815694054952,-2.45837390844851,-2.04981358634564,-2.6504263325476,-2.16835020194107,-3.15183174196591,-2.63572703342115,-3.15183174196591,-2.29259950233436,-2.15359172297569,-3.15183174196591,-2.26558900859532,-1.54224473599851,-1.2793923921847
"RNU6-2",-3.15183174196591,-2.28310735937047,-2.58477877746142,-3.15183174196591,-2.37036124622501,-2.39136654225941,-1.87079873358464,-1.68550139913997,-0.622148571718014,-2.1842928057799,-3.15183174196591,-1.33655884691438,-2.03798257863096,-1.36080558561779,-3.15183174196591,-2.31239843326279,-2.06008430573511,-1.01693151231625,-0.168805499931277,1.24570017611447,-3.15183174196591,0.387269503066843,0.264514523450788,-2.41601096125325,-0.8233523897262,0.888180062721594,-1.48860026422937,-1.23229940859412,-2.52243118762865,-1.80320306965771,-2.62766520956576,-2.18680623008104,-1.4592363639866,-2.08347916942782,-2.57815694054952,-0.309547071107908,-0.882252364604036,-2.279055140752,-2.16835020194107,-2.04106522814421,-3.15183174196591,-3.15183174196591,-3.15183174196591,-1.34699173624954,-0.65514741711793,0.0275810541319981,-3.15183174196591,-3.15183174196591
"RNU6-213P",-3.15183174196591,-3.15183174196591,-2.17878011522116,-2.56885537076663,-2.37036124622501,-3.15183174196591,-2.58944547393083,-3.15183174196591,-2.47664263671439,-2.58842859499388,-2.61790807683962,-2.44712310076702,-2.48998046247661,-1.64317129942538,-1.41960788178291,-2.0248451979517,-3.15183174196591,-1.28857725577625,-1.70472483420084,-1.78748826931979,-1.50143863749495,-1.68155205991428,-1.53194783082797,-3.15183174196591,-0.560045659377002,-3.15183174196591,-2.6323398364484,-1.89391471918172,-2.08567763419654,-2.12954708515121,-1.47804349789266,-2.18680623008104,-1.4592363639866,-2.08347916942782,-3.15183174196591,-1.99200256386929,-1.00138814928916,-1.73912196541526,-1.17668090203035,-0.988716037589805,-1.3116575162886,-2.00445345870367,-2.29259950233436,-1.15447251927833,-2.20414788661221,-1.96752976326505,-2.13332407201586,-3.15183174196591
"RNU6-226P",-3.15183174196591,-1.74469916500456,-0.390986955499084,-0.697280058293689,0.219094957157865,0.674635276663963,-2.18582997100803,-2.03051499772599,-2.0185232883473,-1.20080140457484,-0.381594627248275,-0.414504218167704,-1.69432438473669,-1.36080558561779,1.00499910633303,-0.133175435073216,-2.06008430573511,-1.01693151231625,-0.277842739726644,-0.284258341165536,-0.612503865780125,-1.87885016898499,-0.444894256557365,0.389870721683855,-0.560045659377002,-2.56842273286789,-2.25118659460436,-1.63817119023683,-0.585674419841291,-1.11853252432161,-0.0732658079661462,-0.625640154716359,0.0475079089853251,-1.24779340965573,-0.857143981857485,-0.439369412142017,-0.484948970724877,-1.34713738125262,-0.479458152049757,-0.656542248014758,-0.528651912008835,-3.15183174196591,-0.498434079628084,-0.569803736864166,-1.63705435129877,-1.16296663064622,-0.0318667948432246,-0.166344053683569
"RNU6-242P",-2.41405629737743,-2.65304597004567,-1.6029134392916,-0.986545303212212,-0.951952158415001,-1.23491676523866,-1.87079873358464,-2.03051499772599,-3.15183174196591,-1.86894549908513,-1.67081896583899,-1.62103860979931,-3.15183174196591,-0.92196261185625,-1.6967101460106,-1.09615413953705,-0.841601826504907,-1.82553281514653,-1.19663845107885,-2.02687932665595,-2.10248269678179,-2.71444290217786,-2.39381203184109,-3.15183174196591,-2.14773372121209,-2.56842273286789,-1.94997775398852,-3.15183174196591,-1.25087394192299,-1.31274597175542,-2.62766520956576,-1.03668422556511,-3.15183174196591,-2.52094294973818,-1.36877382369441,-2.45837390844851,-1.43238753496843,-1.34713738125262,-0.479458152049757,-1.42099306709055,-1.95631636696416,0.214958022359103,-2.00055155713323,-2.15359172297569,-1.23103502161673,-1.96752976326505,-1.54224473599851,-1.08356890910308
"RNU6-312P",-1.92828253057152,-1.53588864137546,-1.6029134392916,-0.986545303212212,-1.86627329423382,-1.23491676523866,-3.15183174196591,-1.40727936209694,-1.39172823497007,-3.15183174196591,-1.45614617730088,-3.15183174196591,-2.03798257863096,-1.64317129942538,-0.987176297149552,-1.78519099076696,-2.50506064365891,-3.15183174196591,-3.15183174196591,-2.02687932665595,-2.10248269678179,-2.10747006865832,-1.89945522787978,-3.15183174196591,-1.14568906779388,-1.83270113753929,-1.48860026422937,-1.63817119023683,-1.47932111706936,-2.55197462248501,-1.9412511273904,-3.15183174196591,-2.34932780859534,-1.24779340965573,-1.8502855272227,-1.99200256386929,-1.43238753496843,-0.673763133425032,-1.17668090203035,-1.42099306709055,-0.633050751895946,-1.37353071164324,-2.00055155713323,-1.15447251927833,-1.89291459056805,-2.26558900859532,-1.54224473599851,-1.2793923921847
"RNU6-322P",0.0198923101130035,1.62603628844249,0.966760743619602,0.842575284756326,0.721859197751174,0.269932164968298,1.3059744886193,1.15612637497047,1.08880177263281,1.76191016698519,1.94163359772264,-0.164880181844889,1.34246388818991,1.72084975116976,1.22253746140836,0.0635587601449016,2.72339139125291,1.84390167549143,1.36357533862041,1.53745702457939,0.983927625015169,1.80714324825655,0.737968228114367,0.304996712824472,2.17807674084368,1.20128269622613,1.55636203899918,2.34207913480964,0.92376430470853,1.2826402633943,1.83308460597707,2.22196145359998,1.29677302208403,1.06171757719504,1.10120904579831,0.831090345541382,1.45183223847511,2.11132554275098,1.94518310687905,1.29923851963965,2.29372245406205,1.62044357230027,1.51618408588655,1.33665596369707,1.38984216899548,0.795091256780164,1.92824238966209,1.42644277992799
"RNU6-323P",-3.15183174196591,-1.98893119617307,-3.15183174196591,-3.15183174196591,-0.951952158415001,-1.89598446284191,-0.748458330089252,-1.40727936209694,-2.47664263671439,-1.61031502141645,-3.15183174196591,-1.62103860979931,-1.41698297658544,-1.36080558561779,-2.04000062814762,-2.31239843326279,-3.15183174196591,-2.34135344645999,-2.49598924954735,-3.15183174196591,-1.77088417172041,-2.10747006865832,-3.15183174196591,-3.15183174196591,-2.56413593442214,-1.1553294534483,-2.6323398364484,-1.89391471918172,-3.15183174196591,-2.55197462248501,-3.15183174196591,-2.18680623008104,-2.34932780859534,-2.52094294973818,-3.15183174196591,-1.64012863921447,-2.04981358634564,-1.03921994782738,-2.16835020194107,-2.49208817985896,-3.15183174196591,-2.66122399313441,-1.20725275661793,-2.15359172297569,-2.60153503733686,-3.15183174196591,-2.13332407201586,-1.77503742888958
"RNU6-32P",-3.15183174196591,-2.65304597004567,-2.58477877746142,-2.56885537076663,-1.49343928276863,-2.39136654225941,-0.884692155689974,-1.17413569430243,-0.622148571718014,-1.03272240733973,-1.67081896583899,-0.716547627648963,-1.69432438473669,-1.64317129942538,-2.49136043589984,-2.31239843326279,-1.44579164782373,-0.788419453894154,-1.42842914044673,-1.78748826931979,-2.10248269678179,-1.50801838113244,-1.53194783082797,-2.41601096125325,-1.56140779628769,-1.1553294534483,-1.94997775398852,-0.780410569481211,-2.08567763419654,-1.31274597175542,-1.29241268760222,-1.61369287904971,-1.4592363639866,-2.08347916942782,-3.15183174196591,-1.64012863921447,-2.04981358634564,-1.98397564185009,-1.36813293071645,-2.49208817985896,-2.63572703342115,-2.66122399313441,-2.29259950233436,-1.8320158820826,-1.41980826501278,-1.16296663064622,-1.80772276468423,-3.15183174196591
"RNU6-375P",-1.5655197429896,-1.74469916500456,-2.17878011522116,-2.15481196254002,-1.86627329423382,-1.23491676523866,-1.87079873358464,-1.68550139913997,-2.0185232883473,-1.86894549908513,-2.22908347207497,-1.33655884691438,-3.15183174196591,-3.15183174196591,-3.15183174196591,-1.78519099076696,-2.06008430573511,-2.34135344645999,-0.996984633448515,-1.78748826931979,-1.07842708542834,-1.353134830872,-1.89945522787978,-2.41601096125325,-0.975537061410288,-1.1553294534483,-2.25118659460436,-1.89391471918172,-1.47932111706936,-2.12954708515121,-2.62766520956576,-2.18680623008104,-1.83669960761001,-2.52094294973818,-1.8502855272227,-1.99200256386929,-2.04981358634564,-2.6504263325476,-1.84974861674205,-1.69796897349772,-1.95631636696416,-2.66122399313441,-2.6591721637483,-2.15359172297569,-1.89291459056805,-2.26558900859532,-1.80772276468423,-2.10596621355009
"RNU6-431P",-3.15183174196591,-2.65304597004567,-1.86230263070329,-2.56885537076663,-3.15183174196591,-2.39136654225941,-1.87079873358464,-3.15183174196591,-2.0185232883473,-2.58842859499388,-2.61790807683962,-2.44712310076702,-2.03798257863096,-2.46016146467474,-1.6967101460106,-2.67190424623417,-1.72048666033572,-1.62351950669735,-1.19663845107885,-2.02687932665595,-3.15183174196591,-2.71444290217786,-1.53194783082797,-1.03855689579243,-2.14773372121209,-1.1553294534483,-1.48860026422937,-1.06544263254384,-2.08567763419654,-2.12954708515121,-2.24401423286165,-1.61369287904971,-1.4592363639866,-1.4764336683941,-1.8502855272227,-2.45837390844851,-1.8134186722392,-1.34713738125262,-1.84974861674205,-1.69796897349772,-1.95631636696416,-2.2957836430545,-0.930472158141705,-2.15359172297569,-2.60153503733686,-3.15183174196591,-1.12415851712503,-1.50603360900554
"RNU6-48P",-2.41405629737743,-1.53588864137546,-2.58477877746142,-1.83348065124055,-3.15183174196591,-2.39136654225941,-1.0351449118287,-0.79735412741834,-1.67135038991963,-2.1842928057799,-1.67081896583899,-1.97574456541196,-1.41698297658544,-3.15183174196591,-2.49136043589984,-2.31239843326279,-2.50506064365891,-2.34135344645999,-1.70472483420084,-2.02687932665595,-2.53378303656964,-1.21327883988716,-1.89945522787978,-3.15183174196591,-2.14773372121209,-2.15416260715021,-2.25118659460436,-1.63817119023683,-3.15183174196591,-1.53723220815195,-1.47804349789266,-1.87197594030303,-1.4592363639866,-1.74826075376512,-2.57815694054952,-1.64012863921447,-1.61036019731998,-1.52985749876675,-3.15183174196591,-2.04106522814421,-1.14800594683365,-1.55480923938001,-2.29259950233436,-2.15359172297569,-1.63705435129877,-1.16296663064622,-2.13332407201586,-2.53613078390552
"RNU6-574P",-3.15183174196591,-3.15183174196591,-1.02404683817282,-2.56885537076663,-0.559153722706607,-0.991497554745081,-0.509405796961211,-2.03051499772599,-2.47664263671439,-1.20080140457484,-1.45614617730088,-1.62103860979931,-1.41698297658544,-1.36080558561779,-1.6967101460106,-1.57973377579917,-1.44579164782373,-1.44634992998635,-0.524266511699616,-0.968240236481082,-2.10248269678179,-0.968659033775484,0.167956668670609,-1.93107504664994,-3.15183174196591,-1.1553294534483,-1.94997775398852,-2.60207976831014,-1.47932111706936,-1.11853252432161,-1.29241268760222,-1.03668422556511,-0.207511060385139,-2.52094294973818,-1.17735440398992,-0.309547071107908,-1.27397847927145,-2.279055140752,-1.5889361528767,-1.42099306709055,-1.49627663088339,-3.15183174196591,-2.00055155713323,-0.569803736864166,-1.41980826501278,-1.50987411272019,-0.662237274673597,-1.08356890910308
"RNU6-5P",-0.342741982464597,-0.224242268304623,0.191347154457966,-1.15630438463674,0.406831388169741,-0.0417350439559005,-0.509405796961211,0.453048063465942,0.16316793117986,0.111130088481832,0.456568172862349,-1.33655884691438,-0.808486316012372,0.286785548186386,0.365542244835548,-0.845354911640726,-0.417045914448397,0.281034974078907,0.199877430332018,-0.00241678707283278,-0.160446346005048,-0.665383625293721,0.264514523450788,-1.27944477922485,0.762699100766909,-0.455338773756801,0.465197307491211,-0.000431025347095671,0.0504028473339574,0.412167799724838,0.373543183588981,0.106518688195645,0.159890369404941,-0.337546801480455,-0.274474897319215,0.370680116459092,0.348833716698941,-0.473152529349828,-0.0936479838654892,0.125710737227757,-0.0239347122515522,0.375608047244181,0.103330998116055,0.0149629184258931,-0.541071418066807,0.0275810541319981,-0.536153725814761,-0.618088802126008
"RNU6-638P",-1.03479752316938,-0.913896612553832,-1.38313039303252,-1.57084423832328,-0.396718581309426,0.17333562747034,0.178365914858932,0.820234020319916,-0.480254256069684,-1.20080140457484,-0.955573297845922,0.047856506310832,-0.808486316012372,-1.64317129942538,-0.654911532200543,-1.78519099076696,-0.685783828734938,-1.62351950669735,-0.524266511699616,-0.448937136257019,-1.07842708542834,0.899771191798217,1.14547175009143,-1.03855689579243,-0.685700318959109,0.303359134965186,-1.94997775398852,-0.077781206361704,-1.25087394192299,0.0574755352364524,-0.723950663971203,-0.886277177263934,-0.701675300942172,-1.05048014619752,-1.00838341270142,-0.309547071107908,-1.00138814928916,-1.03921994782738,-1.0076845103638,-1.69796897349772,-0.745597747848952,-0.936050739803325,-0.809742623836075,-0.695281211171496,-0.244668862330971,-1.0164858670506,-0.420209032584112,-3.15183174196591
"RNU6-652P",-1.5655197429896,-1.35351456093776,-0.736763313434491,-0.834674959521774,-0.951952158415001,-0.783281086726855,-1.39329461409323,-2.48486871128124,-1.67135038991963,-1.86894549908513,-1.26931805281944,-0.557635820727757,-2.48998046247661,-0.443341785349866,-0.987176297149552,-1.39992185176945,-1.72048666033572,-1.01693151231625,-0.821631833138807,-0.848349517997367,-2.10248269678179,-1.68155205991428,-1.53194783082797,-1.56877776866635,-0.8233523897262,-2.15416260715021,-0.858740027905046,-1.42100918929456,-0.585674419841291,-1.31274597175542,-0.846467388197956,-1.61369287904971,-1.16033170647846,-1.4764336683941,-1.36877382369441,-1.99200256386929,-0.574494071653895,-1.52985749876675,-1.0076845103638,-2.04106522814421,-1.00104131451329,-2.2957836430545,-1.06223507771487,-1.34699173624954,-1.23103502161673,-0.649511688036453,-1.80772276468423,-1.77503742888958
"RNU6-658P",-3.15183174196591,-1.74469916500456,-1.6029134392916,-2.56885537076663,-1.86627329423382,-1.23491676523866,-2.58944547393083,-2.48486871128124,-1.39172823497007,-1.61031502141645,-1.92311481386614,-2.44712310076702,-1.69432438473669,-1.12476197550207,-1.41960788178291,-1.57973377579917,-0.841601826504907,-2.06051159753436,-2.49598924954735,-2.67296568508065,-1.27448421916106,-2.3792683531258,-2.39381203184109,-1.56877776866635,-2.14773372121209,-2.56842273286789,-1.48860026422937,-2.20497512205045,-0.880270183755836,-2.12954708515121,-0.980362215382284,-1.39470388128635,-1.83669960761001,-2.08347916942782,-1.58953365212364,-0.918272152205735,-2.04981358634564,-1.98397564185009,-1.84974861674205,-1.69796897349772,-2.63572703342115,-1.21250869245855,-0.930472158141705,-1.56921636003612,-1.89291459056805,-2.64170221709273,-1.54224473599851,-1.2793923921847
"RNU6-757P",-1.92828253057152,-1.19162897548708,-2.17878011522116,-3.15183174196591,-3.15183174196591,-2.39136654225941,-2.18582997100803,-1.40727936209694,-2.47664263671439,-2.1842928057799,-3.15183174196591,-1.09904116627193,-2.48998046247661,-1.64317129942538,-3.15183174196591,-2.31239843326279,-1.44579164782373,-2.34135344645999,-0.996984633448515,-1.40256048309449,-2.10248269678179,-1.353134830872,-0.606314593048967,-3.15183174196591,-2.14773372121209,-2.15416260715021,-1.94997775398852,-2.60207976831014,-2.52243118762865,-2.12954708515121,-1.9412511273904,-1.87197594030303,-2.34932780859534,-3.15183174196591,-3.15183174196591,-2.45837390844851,-1.61036019731998,-1.98397564185009,-2.16835020194107,-3.15183174196591,-2.63572703342115,-2.2957836430545,-2.29259950233436,-3.15183174196591,-3.15183174196591,-2.26558900859532,-1.80772276468423,-2.10596621355009
"RNU6-807P",-1.5655197429896,-1.53588864137546,-1.19244544826349,-1.15630438463674,-0.396718581309426,-1.89598446284191,-1.39329461409323,-0.79735412741834,-2.0185232883473,-1.86894549908513,-1.92311481386614,-1.09904116627193,-2.03798257863096,-1.12476197550207,-0.654911532200543,-2.31239843326279,-0.545166505494054,-1.28857725577625,-1.19663845107885,-1.40256048309449,-0.751735629060166,-0.201573701192271,-1.23930805903259,-2.41601096125325,-2.14773372121209,-0.570756111307642,-1.48860026422937,-2.60207976831014,-0.585674419841291,-1.53723220815195,-0.611028815691769,-1.61369287904971,-1.83669960761001,-1.05048014619752,-1.36877382369441,-1.35747018838056,-1.13125478833391,-1.03921994782738,-1.36813293071645,-0.988716037589805,-1.3116575162886,-1.37353071164324,-1.55004888387666,-1.34699173624954,-0.779024066541144,-1.16296663064622,-1.12415851712503,-1.50603360900554
"RNU6-856P",-1.5655197429896,-1.74469916500456,-2.58477877746142,-1.57084423832328,-1.86627329423382,-2.39136654225941,-2.18582997100803,-2.03051499772599,-1.39172823497007,-3.15183174196591,-1.92311481386614,-1.33655884691438,-2.48998046247661,-1.64317129942538,-1.18725031865194,-1.57973377579917,-3.15183174196591,-2.06051159753436,-1.70472483420084,-1.78748826931979,-2.53378303656964,-1.50801838113244,-2.39381203184109,-1.93107504664994,-1.56140779628769,-2.56842273286789,-2.6323398364484,-1.63817119023683,-1.25087394192299,-1.80320306965771,-1.29241268760222,-2.18680623008104,-3.15183174196591,-1.4764336683941,-1.17735440398992,-1.99200256386929,-1.27397847927145,-1.34713738125262,-2.57786050659181,-1.42099306709055,-2.25639141002338,-2.66122399313441,-1.06223507771487,-2.56804232332491,-2.60153503733686,-1.96752976326505,-0.800404278139043,-2.10596621355009
"RNU6-878P",-0.487162309572936,-0.792805968333561,0.121220881233091,-0.571839701225803,0.115192178776769,-0.601360140050913,1.14033742287994,0.521107618296446,0.606570300987789,-0.122155492791086,-0.0452076153344464,-0.0545941737643577,-0.984258964348815,-0.744188949680435,-0.385026929782733,-0.44575876224823,0.177372611179051,-0.262895926883604,0.0272812430770591,-0.208470478253708,-2.10248269678179,0.960113941903465,-0.606314593048967,-0.832194183144328,0.0253706013359877,0.651191428788707,-0.330467552697076,-1.63817119023683,-0.132132069261908,1.09949547168167,-0.611028815691769,-0.404962592376106,0.0475079089853251,0.9737830424952,-0.595255828391899,-0.0804366144712278,1.12203928555269,-0.297062382266799,-0.011404938153454,-0.515330983957776,-0.340105309869368,0.952627830102236,-0.16640097361097,0.0149629184258931,0.835523561184145,0.83423616698834,-0.213010508746705,0.251632545476224
"RNU6-890P",-2.41405629737743,-1.35351456093776,-0.736763313434491,-1.15630438463674,-0.559153722706607,-0.783281086726855,-0.748458330089252,-1.40727936209694,-2.0185232883473,-2.1842928057799,-2.22908347207497,-1.62103860979931,-1.41698297658544,-1.36080558561779,-0.385026929782733,-1.09615413953705,-0.685783828734938,-1.44634992998635,-1.42842914044673,-2.02687932665595,-1.07842708542834,-2.10747006865832,-1.89945522787978,-0.651689361294055,-2.56413593442214,-2.56842273286789,-1.30355356822792,-1.23229940859412,-1.47932111706936,-1.31274597175542,-1.69113629797741,-3.15183174196591,-1.83669960761001,-1.05048014619752,-1.58953365212364,-1.12122224170206,-1.27397847927145,-0.906845134587851,-1.17668090203035,-0.988716037589805,-1.95631636696416,-1.21250869245855,-0.930472158141705,0.0149629184258931,-1.0641286474369,-2.64170221709273,-1.31810940037049,-1.50603360900554
"RNU6-892P",-2.41405629737743,-2.65304597004567,-1.86230263070329,-0.986545303212212,-1.19743888832765,-0.601360140050913,-1.20313433153282,-1.40727936209694,-0.0211514152345949,-2.1842928057799,-0.479556053060762,-1.97574456541196,-0.510516119705557,-2.46016146467474,-0.654911532200543,-0.965311482653287,-2.50506064365891,-2.34135344645999,-1.19663845107885,-1.09900454158925,-0.485534363885115,-1.87885016898499,-0.444894256557365,-1.27944477922485,-1.33862606172671,-1.5699778990916,-0.858740027905046,-2.60207976831014,-1.25087394192299,-0.656111472017822,-1.29241268760222,-1.03668422556511,0.159890369404941,-2.08347916942782,-2.57815694054952,-1.12122224170206,-1.27397847927145,-2.279055140752,-1.5889361528767,-0.988716037589805,-2.63572703342115,-2.2957836430545,-0.930472158141705,-0.832720648199294,-1.63705435129877,-1.50987411272019,-0.662237274673597,-1.77503742888958
"RNU6-917P",-0.647664557547899,-1.19162897548708,-0.873266021635427,-1.15630438463674,-1.19743888832765,-0.0417350439559005,-0.748458330089252,-0.79735412741834,-1.67135038991963,-2.1842928057799,-0.955573297845922,-1.09904116627193,-0.263677570184157,-2.46016146467474,0.856760138826993,-0.965311482653287,-1.21512754904856,-2.69041173982064,-0.996984633448515,-0.538907949575931,-0.751735629060166,-1.68155205991428,-0.996134831632272,-0.832194183144328,-1.56140779628769,-1.1553294534483,-2.25118659460436,-1.89391471918172,-1.47932111706936,-1.53723220815195,-2.24401423286165,-1.61369287904971,-0.354195163531216,-1.24779340965573,0.276604778539497,-1.12122224170206,-1.13125478833391,-1.18497927663869,-1.5889361528767,-0.988716037589805,-1.95631636696416,-3.15183174196591,-1.20725275661793,-0.569803736864166,-1.63705435129877,-1.0164858670506,-0.420209032584112,-0.757202778244903
"RNU6-920P",-2.41405629737743,-1.98893119617307,-0.873266021635427,-1.34873616487694,0.115192178776769,0.0698043106363618,-1.87079873358464,-1.68550139913997,-2.0185232883473,-3.15183174196591,-1.67081896583899,-1.97574456541196,-1.41698297658544,-1.36080558561779,-0.385026929782733,-1.09615413953705,-0.685783828734938,-1.28857725577625,-1.19663845107885,-2.02687932665595,-2.10248269678179,-2.71444290217786,-2.39381203184109,-1.03855689579243,-2.14773372121209,-2.15416260715021,-2.25118659460436,-2.20497512205045,-1.7508750966657,-1.31274597175542,-2.24401423286165,-0.625640154716359,-0.517498885998387,-2.52094294973818,-1.17735440398992,-1.12122224170206,-2.04981358634564,-1.98397564185009,-2.57786050659181,-1.18872427510362,-1.70803675428517,-2.00445345870367,-1.36849328619422,-0.984645417294263,-2.20414788661221,-1.72063017539206,-0.0318667948432246,-1.08356890910308
"RNU6-925P",-3.15183174196591,-2.65304597004567,-1.86230263070329,-3.15183174196591,-3.15183174196591,-1.89598446284191,-1.61238061814866,-2.48486871128124,-2.0185232883473,-2.1842928057799,-3.15183174196591,-2.44712310076702,-2.03798257863096,-1.99459088668047,-2.04000062814762,-2.31239843326279,-2.06008430573511,-2.69041173982064,-2.04677625946774,-2.67296568508065,-1.77088417172041,-1.68155205991428,-0.606314593048967,-1.93107504664994,-3.15183174196591,-1.83270113753929,-1.30355356822792,-1.23229940859412,-1.05370441635945,-2.12954708515121,-1.47804349789266,-3.15183174196591,-2.34932780859534,-2.08347916942782,-3.15183174196591,-0.918272152205735,-2.04981358634564,-1.73912196541526,-1.5889361528767,-3.15183174196591,-1.3116575162886,-3.15183174196591,-1.75778669541436,-1.15447251927833,-1.89291459056805,-1.72063017539206,-2.13332407201586,-2.53613078390552
"RNU6ATAC18P",-3.15183174196591,-1.98893119617307,-1.86230263070329,-1.83348065124055,-3.15183174196591,-2.39136654225941,-2.18582997100803,-3.15183174196591,-2.0185232883473,-1.86894549908513,-0.8210570803739,-1.97574456541196,-2.48998046247661,-1.36080558561779,-3.15183174196591,-3.15183174196591,-0.685783828734938,-0.191295007733269,-1.19663845107885,-2.02687932665595,-2.10248269678179,-1.87885016898499,-3.15183174196591,-2.41601096125325,-0.975537061410288,-2.56842273286789,-0.858740027905046,-0.338339440989424,-1.05370441635945,-1.80320306965771,-1.9412511273904,-1.87197594030303,-0.912852949847533,-2.52094294973818,-1.8502855272227,-2.45837390844851,-1.61036019731998,-1.18497927663869,-0.719529666182899,-1.69796897349772,-1.14800594683365,-1.76218423853548,-1.75778669541436,-1.8320158820826,-1.89291459056805,-2.26558900859532,-1.54224473599851,-3.15183174196591
"RNU6ATAC24P",-0.647664557547899,-0.304765454932163,-0.497296287130535,-0.157051175033333,-0.559153722706607,-1.52791322770782,-0.304390688088461,0.648291389449609,-0.122966871603739,-0.745905110785621,0.456568172862349,0.047856506310832,-0.651822110875738,0.366400020116984,-0.266923657971565,-0.44575876224823,0.713675763509904,-0.191295007733269,0.0272812430770591,-0.634865002874946,-0.905853830655832,0.930258033910242,0.0644697892688424,-0.0954578427267237,0.315042186786215,-0.068484736636067,0.184802525205794,0.701284291505657,0.611495740886199,-0.306482697863216,-0.317234717213959,0.53760446970433,0.0475079089853251,0.0541519126500228,-0.274474897319215,0.51786882964358,0.0820587149997187,0.190583868357444,0.724069794342609,-0.656542248014758,0.732066721269061,-0.172607037506443,0.431925709746979,-0.0674761997471857,0.211021965497849,0.581648803571306,0.405349755760327,0.0986504172111784
"RNU7-113P",-3.15183174196591,-3.15183174196591,-2.17878011522116,-3.15183174196591,-3.15183174196591,-3.15183174196591,-1.87079873358464,-1.40727936209694,-1.39172823497007,-1.86894549908513,-2.61790807683962,-1.97574456541196,-0.984258964348815,-1.36080558561779,-3.15183174196591,-2.67190424623417,-2.06008430573511,-2.06051159753436,-2.04677625946774,-2.02687932665595,-3.15183174196591,-2.10747006865832,-2.39381203184109,-2.41601096125325,-2.56413593442214,-2.56842273286789,-2.25118659460436,-1.23229940859412,-2.08567763419654,-2.55197462248501,-3.15183174196591,-1.39470388128635,-2.34932780859534,-2.52094294973818,-1.8502855272227,-1.99200256386929,-2.04981358634564,-2.279055140752,-3.15183174196591,-3.15183174196591,-3.15183174196591,-3.15183174196591,-2.6591721637483,-1.8320158820826,-1.41980826501278,-1.32601831341497,-1.80772276468423,-3.15183174196591
"RNU7-40P",-3.15183174196591,-1.98893119617307,-1.02404683817282,-2.56885537076663,-0.559153722706607,-1.89598446284191,-1.87079873358464,-1.40727936209694,-2.0185232883473,-2.1842928057799,-0.955573297845922,-2.44712310076702,-3.15183174196591,-1.99459088668047,-2.49136043589984,-2.0248451979517,-1.44579164782373,-2.69041173982064,-2.04677625946774,-2.31405341140678,-0.751735629060166,-2.3792683531258,-3.15183174196591,-0.651689361294055,-2.56413593442214,-2.15416260715021,-1.48860026422937,-2.60207976831014,-1.7508750966657,-1.80320306965771,-1.29241268760222,-0.625640154716359,-0.701675300942172,-2.52094294973818,-1.00838341270142,-0.918272152205735,-1.13125478833391,-0.906845134587851,-1.5889361528767,-1.69796897349772,-1.3116575162886,-1.06766775511375,-0.930472158141705,-1.15447251927833,-1.89291459056805,-1.72063017539206,-1.12415851712503,-1.50603360900554
"RNU7-45P",-3.15183174196591,-1.04608982715978,-1.86230263070329,-0.697280058293689,-0.742225765767015,-0.991497554745081,-2.58944547393083,-1.17413569430243,-2.0185232883473,-1.86894549908513,-1.10393361951259,-0.89515530703252,-2.03798257863096,-1.12476197550207,-1.18725031865194,-0.965311482653287,-0.841601826504907,-3.15183174196591,-1.42842914044673,-2.67296568508065,-1.07842708542834,-2.3792683531258,-3.15183174196591,-0.346931104934236,-1.56140779628769,-1.5699778990916,-1.48860026422937,-2.60207976831014,-0.725465838304247,-0.656111472017822,-0.231245380842405,-0.625640154716359,-0.517498885998387,-1.74826075376512,-1.58953365212364,-1.64012863921447,-1.27397847927145,-1.18497927663869,-1.36813293071645,-0.656542248014758,-1.14800594683365,-1.21250869245855,-2.6591721637483,-1.15447251927833,-1.89291459056805,-0.88351638896276,-0.536153725814761,-0.618088802126008
